hashed_uid,date,pam_score_mean,pam_n_responses,frac_stationary,n_activity_readings,dark_hours,conversation_hours,n_gps_readings,mean_accuracy,km_from_campus,n_deadlines,has_deadline,is_weekend,day_of_week
4e2f59fcbc3d76a9,2013-04-30,4.25,4.0,0.945923058311154,8266.0,19.456666666666663,1.515,66.0,32.76169696969697,1.1992557909704489,1.0,1.0,0,Tuesday
4e2f59fcbc3d76a9,2013-05-01,5.0,1.0,1.0,8328.0,,,72.0,24.75,1.215533825518694,0.0,0.0,0,Wednesday
4e2f59fcbc3d76a9,2013-05-02,4.0,3.0,0.9429088714544356,8285.0,11.931666666666668,1.2747222222222223,70.0,26.10721428571429,1.215583890965354,0.0,0.0,0,Thursday
4e2f59fcbc3d76a9,2013-05-03,9.0,3.0,0.850698700661927,8158.0,17.024444444444445,4.588333333333334,63.0,46.569698412698415,1.2155148300431229,0.0,0.0,0,Friday
4e2f59fcbc3d76a9,2013-05-04,8.5,2.0,0.6117662304004147,7717.0,13.315277777777776,12.417222222222222,67.0,23.035940298507462,1.215624191011754,0.0,0.0,1,Saturday
4e2f59fcbc3d76a9,2013-05-05,6.285714285714286,7.0,0.9393682681834684,8263.0,11.858888888888888,3.037777777777778,48.0,28.667729166666664,0.2796391425177498,0.0,0.0,1,Sunday
4e2f59fcbc3d76a9,2013-05-06,5.0,1.0,0.976943505552873,8284.0,3.4519444444444445,0.3944444444444444,143.0,27.32000699300699,0.2791864926059441,0.0,0.0,0,Monday
4e2f59fcbc3d76a9,2013-05-07,3.5,2.0,0.9840121811952798,7881.0,4.413333333333333,1.9902777777777776,136.0,28.174860294117646,0.2793327093804571,1.0,1.0,0,Tuesday
4e2f59fcbc3d76a9,2013-05-08,3.0,3.0,0.9395557713314724,8239.0,,2.018611111111111,133.0,26.926308270676692,1.2156398081173458,0.0,0.0,0,Wednesday
4e2f59fcbc3d76a9,2013-05-09,10.0,2.0,0.9021167258044782,8173.0,18.682222222222222,3.4569444444444444,132.0,27.904189393939394,1.2150361911178822,0.0,0.0,0,Thursday
4e2f59fcbc3d76a9,2013-05-10,3.0,2.0,0.8290913562031231,8133.0,,6.027777777777778,108.0,31.235166666666668,0.3743323019643794,0.0,0.0,0,Friday
4e2f59fcbc3d76a9,2013-05-11,10.0,3.0,0.9092130987292276,8184.0,10.309444444444445,3.181666666666666,143.0,30.179139860139863,0.4311656872314318,0.0,0.0,1,Saturday
4e2f59fcbc3d76a9,2013-05-12,6.0,6.0,0.7964524931778715,8062.0,16.380277777777778,2.171111111111111,119.0,23.09198319327731,0.2767283237594741,0.0,0.0,1,Sunday
4e2f59fcbc3d76a9,2013-05-13,4.25,4.0,0.9150908416759362,8091.0,3.154166666666667,3.306666666666666,130.0,32.36243076923077,1.2143121968556194,1.0,1.0,0,Monday
4e2f59fcbc3d76a9,2013-05-14,6.833333333333333,6.0,0.93605359317905,8210.0,5.000555555555556,3.333888888888889,135.0,36.107785185185186,1.1794196998186437,0.0,0.0,0,Tuesday
4e2f59fcbc3d76a9,2013-05-15,6.0,5.0,0.8820875502987441,8201.0,18.378055555555555,4.7683333333333335,130.0,29.06546923076923,0.2737895304396839,0.0,0.0,0,Wednesday
4e2f59fcbc3d76a9,2013-05-16,5.6,5.0,0.9027845627747924,8188.0,4.510833333333333,4.871666666666667,141.0,49.73434042553192,0.4015282522731905,0.0,0.0,0,Thursday
4e2f59fcbc3d76a9,2013-05-17,10.0,6.0,0.9352841185041282,8236.0,12.171944444444446,6.849444444444444,136.0,27.139441176470587,1.214292532247025,0.0,0.0,0,Friday
4e2f59fcbc3d76a9,2013-05-18,8.166666666666666,6.0,0.918645719157228,8211.0,5.763333333333334,1.011388888888889,138.0,24.84612318840579,1.21431393442067,0.0,0.0,1,Saturday
4e2f59fcbc3d76a9,2013-05-19,3.5,2.0,0.967540274104352,8318.0,,0.1147222222222222,142.0,48.03707746478874,1.2143121968556194,0.0,0.0,1,Sunday
4e2f59fcbc3d76a9,2013-05-20,4.75,8.0,0.8617757803959675,8233.0,4.523333333333333,2.488611111111111,74.0,30.270418918918917,0.2792930546400821,0.0,0.0,0,Monday
4e2f59fcbc3d76a9,2013-05-21,5.0,2.0,0.9548395445134576,7728.0,2.7380555555555555,8.083055555555555,137.0,24.799817518248172,0.2741330839402061,0.0,0.0,0,Tuesday
4e2f59fcbc3d76a9,2013-05-22,8.0,5.0,0.8884135908090931,8182.0,6.5575,5.735,135.0,30.242185185185186,0.2225976520419913,0.0,0.0,0,Wednesday
4e2f59fcbc3d76a9,2013-05-23,6.666666666666667,3.0,0.958107620079451,8307.0,8.433055555555555,3.956944444444445,142.0,48.25116197183099,0.2771338868177964,0.0,0.0,0,Thursday
4e2f59fcbc3d76a9,2013-05-24,10.0,2.0,0.8462010556032895,8147.0,7.107222222222222,3.632222222222222,114.0,29.095473684210525,1.2143272681823458,0.0,0.0,0,Friday
4e2f59fcbc3d76a9,2013-05-25,9.0,2.0,0.8280104386727973,8047.0,6.954444444444444,6.968888888888889,68.0,24.514705882352946,1.2144211678048071,0.0,0.0,1,Saturday
4e2f59fcbc3d76a9,2013-05-26,11.285714285714286,7.0,0.8545097075448513,8138.0,23.969722222222224,3.468611111111111,49.0,26.705244897959183,1.214429907276772,0.0,0.0,1,Sunday
4e2f59fcbc3d76a9,2013-05-27,6.0,3.0,0.9332353301482298,8163.0,19.37027777777778,5.593611111111111,142.0,26.083711267605636,0.2760468127356907,0.0,0.0,0,Monday
4e2f59fcbc3d76a9,2013-05-28,9.5,2.0,0.9674767259098054,8271.0,20.968611111111112,4.301388888888889,133.0,29.79521052631579,0.2797836120596947,0.0,0.0,0,Tuesday
4e2f59fcbc3d76a9,2013-05-29,10.5,6.0,0.9087582337155404,8198.0,7.714166666666667,6.657777777777778,136.0,31.39398529411765,0.4106488982895304,2.0,1.0,0,Wednesday
4e2f59fcbc3d76a9,2013-05-30,5.75,4.0,0.8453975666707632,8137.0,7.263888888888889,5.385555555555555,113.0,30.817495575221237,1.2146141134972723,0.0,0.0,0,Thursday
4e2f59fcbc3d76a9,2013-05-31,7.0,4.0,0.9475469412477286,8255.0,10.140277777777778,4.732777777777778,99.0,27.649252525252525,0.2782130486265178,0.0,0.0,0,Friday
4e2f59fcbc3d76a9,2013-06-01,9.8,5.0,,,,,,,,0.0,0.0,1,Saturday
4e2f59fcbc3d76a9,2013-06-02,6.0,3.0,,,,,,,,0.0,0.0,1,Sunday
4e2f59fcbc3d76a9,2013-06-03,5.0,3.0,,,,,,,,0.0,0.0,0,Monday
4fc7d2e42c31e91b,2013-03-27,11.333333333333334,3.0,0.9783816425120772,8280.0,14.096111111111112,4.148055555555556,61.0,21.119491803278688,0.4601501862841175,0.0,0.0,0,Wednesday
4fc7d2e42c31e91b,2013-03-31,8.6,15.0,0.9991552015447744,8286.0,,0.0169444444444444,24.0,23.950875,0.4604979966371443,0.0,0.0,1,Sunday
4fc7d2e42c31e91b,2013-04-01,8.0,2.0,0.9778830963665088,8229.0,11.273888888888887,3.908333333333333,72.0,26.813097222222225,0.4603712170315493,0.0,0.0,0,Monday
4fc7d2e42c31e91b,2013-04-03,15.0,1.0,0.9641239133096609,8167.0,9.356666666666667,2.6805555555555554,71.0,23.738140845070426,0.4608297149769078,0.0,0.0,0,Wednesday
4fc7d2e42c31e91b,2013-04-04,14.0,2.0,1.0,8339.0,,0.0225,72.0,21.13059722222222,0.4600880360759725,0.0,0.0,0,Thursday
4fc7d2e42c31e91b,2013-04-05,7.0,2.0,0.98113891911498,8271.0,3.384444444444444,3.611666666666667,72.0,26.747444444444444,0.458748195089905,0.0,0.0,0,Friday
4fc7d2e42c31e91b,2013-04-06,5.0,1.0,0.9582929194956352,8248.0,,2.7172222222222224,70.0,24.758614285714287,0.4579947475638496,0.0,0.0,1,Saturday
4fc7d2e42c31e91b,2013-04-07,3.5,4.0,0.9985592508104214,8329.0,8.332222222222223,,72.0,21.710833333333333,0.4589396966409143,0.0,0.0,1,Sunday
4fc7d2e42c31e91b,2013-04-08,8.0,3.0,0.9586307003749848,8267.0,6.046666666666667,3.274722222222222,70.0,24.632042857142856,0.4576325424993899,2.0,1.0,0,Monday
4fc7d2e42c31e91b,2013-04-09,12.333333333333334,3.0,1.0,8331.0,3.408888888888889,0.0527777777777777,72.0,23.062986111111112,0.4617653543077744,0.0,0.0,0,Tuesday
4fc7d2e42c31e91b,2013-04-10,10.0,2.0,0.9852692586331804,8282.0,1.9930555555555556,3.4041666666666663,72.0,27.234180555555557,0.4588202545621403,1.0,1.0,0,Wednesday
4fc7d2e42c31e91b,2013-04-11,9.0,1.0,1.0,8313.0,10.328055555555556,,72.0,23.52609722222222,0.4580555941917906,0.0,0.0,0,Thursday
4fc7d2e42c31e91b,2013-04-12,10.0,1.0,1.0,8340.0,,1.2969444444444445,72.0,22.921722222222225,0.4579158497899796,0.0,0.0,0,Friday
4fc7d2e42c31e91b,2013-04-13,5.0,3.0,0.9824774884400096,8218.0,,0.9277777777777778,71.0,31.95869014084507,0.4550851404445339,0.0,0.0,1,Saturday
4fc7d2e42c31e91b,2013-04-14,6.0,1.0,0.9979413901671108,8258.0,7.053888888888888,,72.0,24.848166666666668,0.4552436975417934,0.0,0.0,1,Sunday
4fc7d2e42c31e91b,2013-04-15,7.5,2.0,0.9732685297691372,8230.0,22.405,1.9425,72.0,22.26788888888889,0.4564635709446939,1.0,1.0,0,Monday
4fc7d2e42c31e91b,2013-04-16,6.5,2.0,1.0,8306.0,8.424722222222222,0.0308333333333333,72.0,21.245875,0.4566712660970803,0.0,0.0,0,Tuesday
4fc7d2e42c31e91b,2013-04-17,7.0,1.0,0.9460213488597768,8244.0,1.1194444444444445,1.4908333333333332,72.0,21.814847222222223,0.4560408244025482,1.0,1.0,0,Wednesday
4fc7d2e42c31e91b,2013-04-18,2.0,1.0,0.9843731217694436,8319.0,,1.1430555555555555,72.0,24.945625,0.4573318951662802,0.0,0.0,0,Thursday
4fc7d2e42c31e91b,2013-04-21,8.75,4.0,0.9785992217898832,8224.0,6.298333333333333,2.418888888888889,72.0,25.33388888888889,0.4556959887118663,0.0,0.0,1,Sunday
4fc7d2e42c31e91b,2013-04-22,9.0,5.0,0.9834014616623312,8073.0,9.515277777777778,1.1736111111111112,72.0,23.783083333333337,0.4553994785977247,1.0,1.0,0,Monday
4fc7d2e42c31e91b,2013-04-23,4.6,5.0,0.9320681735766952,8273.0,13.6575,0.6441666666666667,71.0,24.13180281690141,0.4549711963268465,0.0,0.0,0,Tuesday
4fc7d2e42c31e91b,2013-04-24,7.5,2.0,0.9939882929916152,6321.0,,0.3275,55.0,23.078872727272728,0.4554437423479088,0.0,0.0,0,Wednesday
4fc7d2e42c31e91b,2013-04-25,7.0,3.0,0.9518013631937684,8216.0,,3.5075,71.0,24.392338028169014,0.4541032072736325,0.0,0.0,0,Thursday
4fc7d2e42c31e91b,2013-04-26,6.75,4.0,0.9500243783520234,8204.0,,5.065833333333334,72.0,23.466541666666664,0.4544826690267622,1.0,1.0,0,Friday
4fc7d2e42c31e91b,2013-04-27,1.0,1.0,0.999638597759306,8301.0,,0.9969444444444444,72.0,23.35072222222222,0.4550386371897165,0.0,0.0,1,Saturday
4fc7d2e42c31e91b,2013-04-28,5.166666666666667,6.0,0.983865008005912,8119.0,4.316666666666666,0.5041666666666667,72.0,21.712125,0.4550192082947668,0.0,0.0,1,Sunday
4fc7d2e42c31e91b,2013-04-29,9.0,6.0,0.9693176239567992,8148.0,19.100277777777777,1.5238888888888888,72.0,23.36163888888889,0.4549708580685696,1.0,1.0,0,Monday
4fc7d2e42c31e91b,2013-04-30,8.5,2.0,0.92696287279367,8215.0,6.910277777777778,0.616111111111111,68.0,23.452720588235294,0.4546381276001202,1.0,1.0,0,Tuesday
4fc7d2e42c31e91b,2013-05-01,9.0,2.0,1.0,8341.0,,0.0925,72.0,23.96908333333333,0.4544459427072889,0.0,0.0,0,Wednesday
4fc7d2e42c31e91b,2013-05-02,15.0,1.0,0.9989196975153044,8331.0,,0.1786111111111111,72.0,26.215347222222224,0.4548482816199616,0.0,0.0,0,Thursday
4fc7d2e42c31e91b,2013-05-05,12.0,1.0,0.9934758970641536,8277.0,4.543611111111112,0.9525,72.0,26.05726388888889,0.4543462815506983,0.0,0.0,1,Sunday
4fc7d2e42c31e91b,2013-05-06,6.666666666666667,3.0,0.9784014643075046,8195.0,16.054166666666667,1.1683333333333332,72.0,24.937875,0.4545449015155747,0.0,0.0,0,Monday
4fc7d2e42c31e91b,2013-05-10,4.0,1.0,1.0,8338.0,2.818888888888889,1.8608333333333331,72.0,24.503958333333333,0.4544986302688519,0.0,0.0,0,Friday
4fc7d2e42c31e91b,2013-05-11,1.0,1.0,0.9986793132428864,8329.0,4.993055555555555,,72.0,23.602319444444444,0.455336983930748,0.0,0.0,1,Saturday
4fc7d2e42c31e91b,2013-05-12,10.666666666666666,3.0,0.9984253875968992,8256.0,,0.2799999999999999,72.0,26.296611111111112,0.4547822469418231,0.0,0.0,1,Sunday
4fc7d2e42c31e91b,2013-05-13,16.0,2.0,0.9881527669524552,6415.0,,1.88,57.0,26.687912280701756,0.4551079573924395,1.0,1.0,0,Monday
4fc7d2e42c31e91b,2013-05-14,12.0,1.0,1.0,8299.0,7.691388888888889,,72.0,22.942694444444445,0.4554515139521051,0.0,0.0,0,Tuesday
4fc7d2e42c31e91b,2013-05-15,14.0,1.0,0.9731332445842914,8263.0,17.267777777777777,1.484722222222222,72.0,19.583333333333332,0.4561022603815948,0.0,0.0,0,Wednesday
4fc7d2e42c31e91b,2013-05-21,10.0,1.0,0.9613869188337274,5076.0,1.63,1.4677777777777776,44.0,19.40909090909091,0.4559946629276589,0.0,0.0,0,Tuesday
58545846c9a29ece,2013-03-28,3.0,1.0,0.9971198156682028,3472.0,,2.786388888888889,31.0,25.447935483870967,0.2800000441678053,0.0,0.0,0,Thursday
58545846c9a29ece,2013-03-29,5.333333333333333,3.0,0.9696531791907514,8304.0,12.228055555555557,4.455,71.0,28.392000000000003,0.2805297430082127,0.0,0.0,0,Friday
58545846c9a29ece,2013-03-31,8.333333333333334,3.0,0.950960260901075,8279.0,9.300555555555556,5.525833333333333,70.0,29.581371428571423,0.2793895382511242,0.0,0.0,1,Sunday
58545846c9a29ece,2013-04-01,11.4,5.0,0.972874788084282,8258.0,7.377777777777778,4.7138888888888895,71.0,36.98571830985915,0.4620298367402099,1.0,1.0,0,Monday
58545846c9a29ece,2013-04-02,7.0,3.0,0.9773384763741564,8296.0,5.478055555555556,2.8608333333333333,72.0,34.74136111111111,0.2789883832959143,0.0,0.0,0,Tuesday
58545846c9a29ece,2013-04-03,14.333333333333334,3.0,0.9782321106434156,8315.0,,2.2825,72.0,35.717083333333335,0.466216821626939,0.0,0.0,0,Wednesday
58545846c9a29ece,2013-04-04,6.5,2.0,0.9869973513123044,8306.0,2.0933333333333333,2.8041666666666667,72.0,38.03786111111111,0.2785313971151763,0.0,0.0,0,Thursday
58545846c9a29ece,2013-04-05,7.0,2.0,0.8738562888861778,8197.0,13.020277777777778,4.522777777777778,68.0,41.5437794117647,0.4603545660109718,0.0,0.0,0,Friday
58545846c9a29ece,2013-04-06,11.0,1.0,0.9909931547976462,8327.0,,1.1255555555555556,72.0,35.37452777777778,0.4640601697278464,0.0,0.0,1,Saturday
58545846c9a29ece,2013-04-07,2.0,1.0,0.9903834595504268,8319.0,6.529166666666667,1.0161111111111112,72.0,34.066652777777776,0.4641627321836617,0.0,0.0,1,Sunday
58545846c9a29ece,2013-04-08,8.666666666666666,3.0,0.9699456849728424,8285.0,11.3175,4.733888888888889,72.0,33.432694444444444,0.3510522057577354,2.0,1.0,0,Monday
58545846c9a29ece,2013-04-09,9.666666666666666,3.0,0.9814435474153512,8299.0,11.752777777777778,2.241111111111111,72.0,31.811166666666665,0.3321608253676761,0.0,0.0,0,Tuesday
58545846c9a29ece,2013-04-10,8.75,4.0,0.9820762660892578,8313.0,7.361666666666666,3.618888888888889,72.0,31.66051388888889,0.4418383239321362,0.0,0.0,0,Wednesday
58545846c9a29ece,2013-04-11,7.0,3.0,0.987834256805589,8302.0,3.2591666666666668,3.967777777777778,72.0,29.756708333333336,0.2795586662025663,0.0,0.0,0,Thursday
58545846c9a29ece,2013-04-12,7.0,2.0,0.9797346200241256,8290.0,,3.4419444444444443,72.0,33.999027777777776,0.2802721309792881,0.0,0.0,0,Friday
58545846c9a29ece,2013-04-13,11.0,1.0,0.4709204518144677,8322.0,8.426666666666666,0.5463888888888889,72.0,36.47222222222222,0.4638902294835357,0.0,0.0,1,Saturday
58545846c9a29ece,2013-04-14,7.0,1.0,1.0,8333.0,5.500555555555556,1.4366666666666668,72.0,30.26376388888889,0.278939631892487,0.0,0.0,1,Sunday
58545846c9a29ece,2013-04-15,7.333333333333333,3.0,0.8947940572532914,8279.0,11.808333333333334,4.019166666666667,72.0,35.44379166666667,0.3980484525933572,2.0,1.0,0,Monday
58545846c9a29ece,2013-05-10,7.0,1.0,0.9541365320162286,5669.0,,4.5344444444444445,144.0,34.27426388888889,0.2792556344493792,0.0,0.0,0,Friday
58545846c9a29ece,2013-05-13,14.333333333333334,3.0,0.949580852873284,8231.0,10.675277777777778,3.9669444444444446,134.0,26.08188805970149,0.2798142453349626,1.0,1.0,0,Monday
58545846c9a29ece,2013-05-15,4.0,2.0,1.0,6549.0,9.330555555555556,2.698888888888889,114.0,28.534982456140348,0.2802386417264648,1.0,1.0,0,Wednesday
58545846c9a29ece,2013-06-03,14.5,2.0,,,,,,,,0.0,0.0,0,Monday
5a9bc7a9bcb03436,2013-03-28,9.0,3.0,0.8716836734693878,7840.0,7.2652777777777775,3.411111111111111,18.0,25.27477777777778,0.5706971132172967,0.0,0.0,0,Thursday
5a9bc7a9bcb03436,2013-03-30,7.333333333333333,3.0,0.8104807936911728,7862.0,13.536666666666669,13.785,19.0,37.31578947368421,247.0286533686336,0.0,0.0,1,Saturday
5a9bc7a9bcb03436,2013-03-31,10.0,1.0,0.7456128776883494,7579.0,11.207777777777778,14.495555555555557,18.0,37.116055555555555,247.03100285351863,0.0,0.0,1,Sunday
5a9bc7a9bcb03436,2013-04-01,3.5,4.0,0.7811313934574372,5533.0,2.3841666666666668,7.408333333333333,9.0,33.44233333333333,0.0660253750755278,0.0,0.0,0,Monday
5a9bc7a9bcb03436,2013-04-02,4.0,3.0,0.9347371013421992,8121.0,7.266666666666667,2.338333333333334,7.0,26.80928571428571,0.1813766823677121,0.0,0.0,0,Tuesday
5a9bc7a9bcb03436,2013-04-03,8.5,2.0,0.9442011760290254,7993.0,8.802777777777777,0.8897222222222222,18.0,26.92361111111111,0.1958292360792469,1.0,1.0,0,Wednesday
5a9bc7a9bcb03436,2013-04-04,5.0,2.0,0.9240004951107812,8079.0,11.688611111111111,6.5969444444444445,13.0,23.530230769230773,0.4752173381656981,0.0,0.0,0,Thursday
5a9bc7a9bcb03436,2013-04-05,6.4,5.0,0.8739390913629556,8012.0,9.213055555555556,1.4325,14.0,28.691142857142857,0.0334063866314868,1.0,1.0,0,Friday
5a9bc7a9bcb03436,2013-04-06,13.0,2.0,0.9077655459684618,6722.0,1.968888888888889,3.464722222222222,2.0,23.5,46.650422055941576,0.0,0.0,1,Saturday
5a9bc7a9bcb03436,2013-04-07,7.5,2.0,0.7729326262031035,5091.0,,2.8911111111111114,11.0,27.68527272727273,0.1247475745206476,0.0,0.0,1,Sunday
5a9bc7a9bcb03436,2013-04-08,6.5,2.0,0.781827259111333,8012.0,17.539166666666667,1.2666666666666666,11.0,32.707727272727276,71.59522272286392,1.0,1.0,0,Monday
5a9bc7a9bcb03436,2013-04-09,5.0,3.0,0.8636420291661473,8023.0,17.994722222222222,6.183333333333334,4.0,17.019,1383.787926555092,0.0,0.0,0,Tuesday
5a9bc7a9bcb03436,2013-04-10,5.5,2.0,0.7958679833679834,7696.0,6.303888888888888,4.889166666666666,,,,1.0,1.0,0,Wednesday
5a9bc7a9bcb03436,2013-04-11,5.333333333333333,3.0,0.9439831453711736,8069.0,2.1908333333333334,3.6327777777777777,12.0,28.2165,0.2890191297917815,0.0,0.0,0,Thursday
5a9bc7a9bcb03436,2013-04-12,10.0,4.0,0.9621509064184224,8164.0,10.43361111111111,1.9544444444444444,12.0,29.489666666666665,0.5400540484223799,1.0,1.0,0,Friday
5a9bc7a9bcb03436,2013-04-13,11.5,2.0,0.9645941278065632,8106.0,11.131944444444445,2.9988888888888887,14.0,33.38185714285714,0.3396839737705369,0.0,0.0,1,Saturday
5a9bc7a9bcb03436,2013-04-14,10.5,2.0,0.9745572461960588,8018.0,24.28472222222222,2.187777777777778,22.0,22.869363636363634,0.5711927024836629,0.0,0.0,1,Sunday
5a9bc7a9bcb03436,2013-04-15,3.3333333333333335,3.0,0.9515523284927392,7988.0,3.303888888888889,2.463333333333334,31.0,29.12690322580645,0.5003671964720596,1.0,1.0,0,Monday
5a9bc7a9bcb03436,2013-04-16,9.0,3.0,0.9527195608782436,8016.0,9.694166666666666,0.6469444444444444,25.0,30.4408,0.1187024833875889,0.0,0.0,0,Tuesday
5a9bc7a9bcb03436,2013-04-17,7.0,4.0,0.922682347053672,7993.0,8.785277777777777,1.7161111111111111,20.0,26.9489,0.5694941341263121,2.0,1.0,0,Wednesday
5a9bc7a9bcb03436,2013-04-18,6.75,4.0,0.9468005952380952,8064.0,11.997777777777776,4.8372222222222225,18.0,30.658499999999997,0.1158505360399083,0.0,0.0,0,Thursday
5a9bc7a9bcb03436,2013-04-19,12.5,4.0,0.9713792252652356,8106.0,14.537777777777777,7.396111111111111,26.0,28.97180769230769,0.5697300493640757,1.0,1.0,0,Friday
5a9bc7a9bcb03436,2013-04-20,1.0,1.0,0.9358542368650942,8013.0,8.61,8.386111111111111,36.0,28.53816666666667,0.5689548445990728,0.0,0.0,1,Saturday
5a9bc7a9bcb03436,2013-04-21,7.333333333333333,3.0,0.9511582472788166,7166.0,9.391666666666667,5.583611111111111,18.0,32.47938888888889,0.1172518293727934,0.0,0.0,1,Sunday
5a9bc7a9bcb03436,2013-04-22,2.0,1.0,0.9537414965986396,8085.0,10.249444444444444,0.9858333333333332,36.0,33.04241666666667,0.121150845648151,1.0,1.0,0,Monday
5a9bc7a9bcb03436,2013-04-23,8.333333333333334,3.0,0.9387602688573562,8034.0,12.070555555555556,0.3527777777777777,36.0,30.28252777777778,0.3350201673264438,0.0,0.0,0,Tuesday
5a9bc7a9bcb03436,2013-04-24,12.0,1.0,0.983017763029475,5123.0,9.743611111111113,3.9483333333333337,11.0,22.293000000000003,0.5710385250203235,1.0,1.0,0,Wednesday
5a9bc7a9bcb03436,2013-04-25,7.0,1.0,0.8939337085678549,7995.0,8.59388888888889,7.004166666666666,22.0,38.79995454545455,0.2121132858518755,0.0,0.0,0,Thursday
5a9bc7a9bcb03436,2013-04-26,6.0,1.0,0.9597658196312904,8028.0,13.886944444444444,5.92,31.0,25.791096774193548,0.5700927046138755,1.0,1.0,0,Friday
5a9bc7a9bcb03436,2013-04-27,6.0,1.0,0.924791086350975,7539.0,14.608055555555556,6.545833333333333,19.0,26.311,0.5675396658842672,0.0,0.0,1,Saturday
5a9bc7a9bcb03436,2013-04-28,8.0,2.0,0.927608900031338,6382.0,8.914166666666667,7.733888888888889,19.0,22.77378947368421,0.5700520334706438,0.0,0.0,1,Sunday
5a9bc7a9bcb03436,2013-04-29,7.142857142857143,7.0,0.8710039259674706,5349.0,3.1958333333333333,8.164166666666667,27.0,40.32896296296297,0.2164960884896291,1.0,1.0,0,Monday
5a9bc7a9bcb03436,2013-05-01,5.0,3.0,0.9219059405940594,8080.0,7.843055555555556,2.651111111111111,33.0,34.66609090909091,0.4770564060816522,1.0,1.0,0,Wednesday
5a9bc7a9bcb03436,2013-05-02,6.75,4.0,0.9590305118110236,8128.0,14.350833333333334,1.976388888888889,26.0,25.985346153846155,0.5713957382053417,0.0,0.0,0,Thursday
5a9bc7a9bcb03436,2013-05-03,12.0,1.0,0.937287247970673,7638.0,7.1436111111111105,6.476666666666667,18.0,23.610722222222225,0.5690503641419766,1.0,1.0,0,Friday
5a9bc7a9bcb03436,2013-05-04,15.0,1.0,0.9234194122885128,3369.0,3.4991666666666665,5.286388888888889,12.0,22.827083333333334,0.5702290829790398,0.0,0.0,1,Saturday
5a9bc7a9bcb03436,2013-05-05,2.0,1.0,0.9455100261551874,6882.0,1.2547222222222223,3.6747222222222224,17.0,26.82729411764706,0.1218827365116393,0.0,0.0,1,Sunday
5a9bc7a9bcb03436,2013-05-06,7.0,1.0,0.8617152236356176,4874.0,3.3080555555555557,3.3341666666666665,9.0,20.66577777777778,0.064599406661447,1.0,1.0,0,Monday
5a9bc7a9bcb03436,2013-05-08,14.5,2.0,0.9072264060246756,6241.0,4.236111111111111,5.256666666666667,26.0,28.80396153846154,0.497267877917081,1.0,1.0,0,Wednesday
5a9bc7a9bcb03436,2013-05-09,15.5,2.0,0.9226053639846744,3915.0,5.054444444444444,2.5125,11.0,29.079272727272727,0.4888123114363422,0.0,0.0,0,Thursday
5c373475c11275cb,2013-03-26,8.0,7.0,,,7.074166666666667,,,,,,,0,Tuesday
5c373475c11275cb,2013-03-27,7.9375,16.0,0.8763989057448396,8042.0,17.29,8.995,69.0,26.71457971014493,0.229977663204402,0.0,0.0,0,Wednesday
5c373475c11275cb,2013-03-28,8.714285714285714,7.0,0.8966153846153846,8125.0,8.260833333333334,6.091111111111111,70.0,30.50171428571429,0.2277024189560949,0.0,0.0,0,Thursday
5c373475c11275cb,2013-03-29,8.4,10.0,0.81685900652283,7972.0,12.909166666666666,7.660555555555556,63.0,32.72834920634921,0.229258118454664,0.0,0.0,0,Friday
5c373475c11275cb,2013-03-30,7.6,5.0,0.8794840294840295,8140.0,8.454444444444444,6.394444444444445,68.0,27.357102941176468,0.2298984272969867,0.0,0.0,1,Saturday
5c373475c11275cb,2013-03-31,11.0,3.0,0.8417356408327062,7974.0,22.341944444444444,5.787222222222222,68.0,32.21514705882353,0.227163147067952,0.0,0.0,1,Sunday
5c373475c11275cb,2013-04-01,5.0,4.0,0.8339108910891089,8080.0,11.114444444444445,6.670833333333333,65.0,29.973846153846154,0.2282642786881255,0.0,0.0,0,Monday
5c373475c11275cb,2013-04-02,7.75,4.0,0.8743937321228703,8041.0,26.488611111111112,6.0424999999999995,70.0,28.147385714285715,0.229998793642478,0.0,0.0,0,Tuesday
5c373475c11275cb,2013-04-03,9.166666666666666,6.0,0.8748138957816377,8060.0,16.9,7.357222222222222,68.0,25.08398529411765,0.2257733880849239,0.0,0.0,0,Wednesday
5c373475c11275cb,2013-04-04,7.0,3.0,0.8523547400611621,8175.0,16.40972222222222,7.0841666666666665,70.0,31.5108,0.2258573025754401,0.0,0.0,0,Thursday
5c373475c11275cb,2013-04-05,5.833333333333333,6.0,0.8383801083210242,8124.0,16.780555555555555,7.015,70.0,29.284914285714287,0.2261738138682195,0.0,0.0,0,Friday
5c373475c11275cb,2013-04-06,8.0,3.0,0.6648936170212766,8084.0,19.14888888888889,9.713888888888889,39.0,24.30297435897436,0.225864911918022,0.0,0.0,1,Saturday
5c373475c11275cb,2013-04-07,8.8,5.0,0.9327648003955012,8091.0,10.7425,8.571388888888889,71.0,30.159338028169017,0.2244068878406396,0.0,0.0,1,Sunday
5c373475c11275cb,2013-04-08,10.333333333333334,6.0,0.8451059535822402,7928.0,17.821944444444444,7.34,65.0,29.025892307692303,0.2257097736023995,1.0,1.0,0,Monday
5c373475c11275cb,2013-04-09,8.333333333333334,3.0,0.8440686396418802,8042.0,19.149444444444445,6.189722222222223,68.0,28.291323529411763,0.2229201062440121,0.0,0.0,0,Tuesday
